date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2011-07-12,20712,48,319,24,319
2011-07-19,20712,0,383,24,319
2011-07-26,20712,56,303,24,319
2011-08-02,20712,34,313,24,319
2011-08-09,20712,0,390,24,319
2011-08-16,20712,0,390,24,319
2011-08-23,20712,39,303,24,319
2011-08-30,20712,67,312,24,319
2011-09-06,20712,114,265,24,319
2011-09-13,20712,0,341,24,319
2011-09-20,20712,0,390,24,319
2011-09-27,20712,0,390,24,319
2011-10-04,20712,50,298,24,319
2011-10-11,20712,0,390,24,319
2011-10-18,20712,9,358,24,319
2011-10-25,20712,120,270,24,319
2011-11-01,20712,19,371,24,319
2011-11-08,20712,0,371,24,319
2011-11-15,20712,0,390,24,319
2011-11-22,20712,43,347,24,319
2011-11-29,20712,0,347,24,319
2011-12-06,20712,85,305,24,319
2009-12-01,20713,527,273,24,786
2009-12-08,20713,431,369,24,786
2009-12-15,20713,85,715,24,786
2009-12-22,20713,0,798,24,786
2009-12-29,20713,350,448,24,786
2010-01-05,20713,605,195,24,786
2010-01-12,20713,598,202,24,786
2010-01-19,20713,450,344,24,786
2010-01-26,20713,195,605,24,786
2010-02-02,20713,124,664,24,786
2010-02-09,20713,237,563,24,786
2010-02-16,20713,253,547,24,786
2010-02-23,20713,271,529,24,786
2010-03-02,20713,266,521,24,786
2010-03-09,20713,175,622,24,786
2010-03-16,20713,365,435,24,786
2010-03-23,20713,298,491,24,786
2010-03-30,20713,244,556,24,786
2010-04-06,20713,245,555,24,786
2010-04-13,20713,343,444,24,786
2010-04-20,20713,442,358,24,786
2010-04-27,20713,151,649,24,786
2010-05-04,20713,85,715,24,786
2010-05-11,20713,91,709,24,786
2010-05-18,20713,69,729,24,786
2010-05-25,20713,401,399,24,786
2010-06-01,20713,355,435,24,786
2010-06-08,20713,303,497,24,786
2010-06-15,20713,227,570,24,786
2010-06-22,20713,246,554,24,786
2010-06-29,20713,0,800,24,786
2010-07-06,20713,24,776,24,786
2010-07-13,20713,102,698,24,786
2010-07-20,20713,122,665,24,786
2010-07-27,20713,621,165,24,786
2010-08-03,20713,721,65,24,786
2010-08-10,20713,786,0,24,786
2010-08-17,20713,686,114,24,786
2010-08-24,20713,686,114,24,786
2010-08-31,20713,656,144,24,786
2010-09-07,20713,42,758,24,786
2010-09-14,20713,0,800,24,786
2010-09-21,20713,0,796,24,786
2010-09-28,20713,280,520,24,786
2010-10-05,20713,196,604,24,786
2010-10-12,20713,0,800,24,786
2010-10-19,20713,0,800,24,786
2010-10-26,20713,337,463,24,786
2010-11-02,20713,363,437,24,786
2010-11-09,20713,376,424,24,786
2010-11-16,20713,0,800,24,786
2010-11-23,20713,0,800,24,786
2010-11-30,20713,54,746,24,786
2010-12-07,20713,177,618,24,786
2010-12-14,20713,234,566,24,786
2010-12-21,20713,222,578,24,786
2010-12-28,20713,366,434,24,786
2011-01-04,20713,659,139,24,786
2011-01-11,20713,409,380,24,786
2011-01-18,20713,249,551,24,786
2011-01-25,20713,125,675,24,786
2011-02-01,20713,360,440,24,786
2011-02-08,20713,323,477,24,786
2011-02-15,20713,294,495,24,786
2011-02-22,20713,22,778,24,786
2011-03-01,20713,28,768,24,786
2011-03-08,20713,142,644,24,786
2011-03-15,20713,217,570,24,786
2011-03-22,20713,75,725,24,786
2011-03-29,20713,0,800,24,786
2011-04-05,20713,212,585,24,786
2011-04-12,20713,624,173,24,786
2011-04-19,20713,758,39,24,786
2011-04-26,20713,797,0,24,786
2011-05-03,20713,797,0,24,786
2011-05-10,20713,797,0,24,786
2011-05-17,20713,797,0,24,786
2011-05-24,20713,797,0,24,786
2011-05-31,20713,797,0,24,786
2011-06-07,20713,797,0,24,786
2011-06-14,20713,661,139,24,786
2011-06-21,20713,396,404,24,786
2011-06-28,20713,0,800,24,786
2011-07-05,20713,0,790,24,786
2011-07-12,20713,0,800,24,786
2011-07-19,20713,234,566,24,786
2011-07-26,20713,330,470,24,786
2011-08-02,20713,325,473,24,786
2011-08-09,20713,77,723,24,786
2011-08-16,20713,172,628,24,786
2011-08-23,20713,74,726,24,786
2011-08-30,20713,112,688,24,786
2011-09-06,20713,54,746,24,786
2011-09-13,20713,0,800,24,786
2011-09-20,20713,0,800,24,786
2011-09-27,20713,68,732,24,786
2011-10-04,20713,72,715,24,786
2011-10-11,20713,51,749,24,786
2011-10-18,20713,119,681,24,786
2011-10-25,20713,337,454,24,786
2011-11-01,20713,291,509,24,786
2011-11-08,20713,444,356,24,786
2011-11-15,20713,84,713,24,786
2011-11-22,20713,165,631,24,786
2011-11-29,20713,141,659,24,786
2011-12-06,20713,178,610,24,786
2009-12-01,20719,586,344,24,787
2009-12-08,20719,414,516,24,787
2009-12-15,20719,202,709,24,787
2009-12-22,20719,0,891,24,787
2009-12-29,20719,344,547,24,787
2010-01-05,20719,516,375,24,787
2010-01-12,20719,845,0,24,787
2010-01-19,20719,771,159,24,787
2010-01-26,20719,131,799,24,787
2010-02-02,20719,0,799,24,787
2010-02-09,20719,0,799,24,787
2010-02-16,20719,192,626,24,787
2010-02-23,20719,523,386,24,787
2010-03-02,20719,444,386,24,787
2010-03-09,20719,219,681,24,787
2010-03-16,20719,322,584,24,787
2010-03-23,20719,329,590,24,787
2010-03-30,20719,243,592,24,787
2010-04-06,20719,308,592,24,787
2010-04-13,20719,0,849,24,787
2010-04-20,20719,177,706,24,787
2010-04-27,20719,304,566,24,787
2010-05-04,20719,302,628,24,787
2010-05-11,20719,140,790,24,787
2010-05-18,20719,36,790,24,787
2010-05-25,20719,188,647,24,787
2010-06-01,20719,443,475,24,787
2010-06-08,20719,255,555,24,787
2010-06-15,20719,211,698,24,787
2010-06-22,20719,261,542,24,787
2010-06-29,20719,282,507,24,787
2010-07-06,20719,234,696,24,787
2010-07-13,20719,269,542,24,787
2010-07-20,20719,322,564,24,787
2010-07-27,20719,304,574,24,787
2010-08-03,20719,366,564,24,787
2010-08-10,20719,289,641,24,787
2010-08-17,20719,0,930,24,787
2010-08-24,20719,0,930,24,787
2010-08-31,20719,11,919,24,787
2010-09-07,20719,494,332,24,787
2010-09-14,20719,381,441,24,787
2010-09-21,20719,0,845,24,787
2010-09-28,20719,0,930,24,787
2010-10-05,20719,91,839,24,787
2010-10-12,20719,331,599,24,787
2010-10-19,20719,342,565,24,787
2010-10-26,20719,178,752,24,787
2010-11-02,20719,228,569,24,787
2010-11-09,20719,175,755,24,787
2010-11-16,20719,0,915,24,787
2010-11-23,20719,25,905,24,787
2010-11-30,20719,233,563,24,787
2010-12-07,20719,63,867,24,787
2010-12-14,20719,25,905,24,787
2010-12-21,20719,0,930,24,787
2010-12-28,20719,267,663,24,787
2011-01-04,20719,509,400,24,787
2011-01-11,20719,430,374,24,787
2011-01-18,20719,399,531,24,787
2011-01-25,20719,153,683,24,787
2011-02-01,20719,169,655,24,787
2011-02-08,20719,200,653,24,787
2011-02-15,20719,318,611,24,787
2011-02-22,20719,182,748,24,787
2011-03-01,20719,52,763,24,787
2011-03-08,20719,0,919,24,787
2011-03-15,20719,0,930,24,787
2011-03-22,20719,268,662,24,787
2011-03-29,20719,0,930,24,787
2011-04-05,20719,54,773,24,787
2011-04-12,20719,0,930,24,787
2011-04-19,20719,222,708,24,787
2011-04-26,20719,531,304,24,787
2011-05-03,20719,560,292,24,787
2011-05-10,20719,284,538,24,787
2011-05-17,20719,69,759,24,787
2011-05-24,20719,134,760,24,787
2011-05-31,20719,221,684,24,787
2011-06-07,20719,498,316,24,787
2011-06-14,20719,300,580,24,787
2011-06-21,20719,0,822,24,787
2011-06-28,20719,0,822,24,787
2011-07-05,20719,321,563,24,787
2011-07-12,20719,412,518,24,787
2011-07-19,20719,459,471,24,787
2011-07-26,20719,203,661,24,787
2011-08-02,20719,103,684,24,787
2011-08-09,20719,0,930,24,787
2011-08-16,20719,76,775,24,787
2011-08-23,20719,172,670,24,787
2011-08-30,20719,143,692,24,787
2011-09-06,20719,256,615,24,787
2011-09-13,20719,348,515,24,787
2011-09-20,20719,90,824,24,787
2011-09-27,20719,154,635,24,787
2011-10-04,20719,136,669,24,787
2011-10-11,20719,109,821,24,787
2011-10-18,20719,199,731,24,787
2011-10-25,20719,150,714,24,787
2011-11-01,20719,63,760,24,787
2011-11-08,20719,83,755,24,787
2011-11-15,20719,272,579,24,787
2011-11-22,20719,101,829,24,787
2011-11-29,20719,61,806,24,787
2011-12-06,20719,134,796,24,787
2009-12-01,20724,676,508,24,968
2009-12-08,20724,384,778,24,968
2009-12-15,20724,103,1081,24,968
2009-12-22,20724,20,1081,24,968
2009-12-29,20724,508,573,24,968
2010-01-05,20724,776,303,24,968
2010-01-12,20724,982,0,24,968
2010-01-19,20724,868,220,24,968
2010-01-26,20724,320,864,24,968
2010-02-02,20724,202,864,24,968
2010-02-09,20724,146,955,24,968
2010-02-16,20724,120,957,24,968
2010-02-23,20724,339,815,24,968
2010-03-02,20724,216,815,24,968
2010-03-09,20724,360,724,24,968
2010-03-16,20724,377,771,24,968
2010-03-23,20724,250,908,24,968
2010-03-30,20724,235,949,24,968
2010-04-06,20724,320,853,24,968
2010-04-13,20724,453,731,24,968
2010-04-20,20724,334,731,24,968
2010-04-27,20724,445,739,24,968
2010-05-04,20724,93,1091,24,968
2010-05-11,20724,105,1079,24,968
2010-05-18,20724,194,858,24,968
2010-05-25,20724,149,834,24,968
2010-06-01,20724,346,704,24,968
2010-06-08,20724,207,843,24,968
2010-06-15,20724,136,855,24,968
2010-06-22,20724,154,899,24,968
2010-06-29,20724,0,1057,24,968
2010-07-06,20724,49,1013,24,968
2010-07-13,20724,209,975,24,968
2010-07-20,20724,88,1086,24,968
2010-07-27,20724,97,1064,24,968
2010-08-03,20724,186,837,24,968
2010-08-10,20724,46,1138,24,968
2010-08-17,20724,0,1082,24,968
2010-08-24,20724,101,1053,24,968
2010-08-31,20724,169,815,24,968
2010-09-07,20724,393,587,24,968
2010-09-14,20724,217,824,24,968
2010-09-21,20724,0,1146,24,968
2010-09-28,20724,297,777,24,968
2010-10-05,20724,100,947,24,968
2010-10-12,20724,167,882,24,968
2010-10-19,20724,0,1167,24,968
2010-10-26,20724,370,760,24,968
2010-11-02,20724,427,541,24,968
2010-11-09,20724,315,749,24,968
2010-11-16,20724,240,944,24,968
2010-11-23,20724,0,1180,24,968
2010-11-30,20724,127,948,24,968
2010-12-07,20724,418,766,24,968
2010-12-14,20724,567,512,24,968
2010-12-21,20724,333,851,24,968
2010-12-28,20724,319,851,24,968
2011-01-04,20724,571,559,24,968
2011-01-11,20724,468,581,24,968
2011-01-18,20724,446,667,24,968
2011-01-25,20724,311,667,24,968
2011-02-01,20724,387,651,24,968
2011-02-08,20724,523,469,24,968
2011-02-15,20724,360,768,24,968
2011-02-22,20724,187,997,24,968
2011-03-01,20724,94,990,24,968
2011-03-08,20724,189,946,24,968
2011-03-15,20724,0,1184,24,968
2011-03-22,20724,159,1025,24,968
2011-03-29,20724,0,1184,24,968
2011-04-05,20724,389,691,24,968
2011-04-12,20724,179,924,24,968
2011-04-19,20724,202,910,24,968
2011-04-26,20724,438,746,24,968
2011-05-03,20724,394,790,24,968
2011-05-10,20724,356,828,24,968
2011-05-17,20724,0,1149,24,968
2011-05-24,20724,133,918,24,968
2011-05-31,20724,197,909,24,968
2011-06-07,20724,503,529,24,968
2011-06-14,20724,64,1083,24,968
2011-06-21,20724,186,815,24,968
2011-06-28,20724,0,1046,24,968
2011-07-05,20724,170,799,24,968
2011-07-12,20724,302,719,24,968
2011-07-19,20724,426,722,24,968
2011-07-26,20724,197,814,24,968
2011-08-02,20724,163,1021,24,968
2011-08-09,20724,0,1016,24,968
2011-08-16,20724,0,1016,24,968
2011-08-23,20724,258,830,24,968
2011-08-30,20724,0,1184,24,968
2011-09-06,20724,50,955,24,968
2011-09-13,20724,70,1049,24,968
2011-09-20,20724,344,765,24,968
2011-09-27,20724,0,1107,24,968
2011-10-04,20724,60,1124,24,968
2011-10-11,20724,0,1096,24,968
2011-10-18,20724,364,692,24,968
2011-10-25,20724,0,1080,24,968
2011-11-01,20724,19,1053,24,968
2011-11-08,20724,198,834,24,968
2011-11-15,20724,173,796,24,968
2011-11-22,20724,0,1063,24,968
2011-11-29,20724,39,951,24,968
2011-12-06,20724,73,1111,24,968
2009-12-01,20725,813,653,24,1194
2009-12-08,20725,602,653,24,1194
2009-12-15,20725,276,1015,24,1194
2009-12-22,20725,0,1315,24,1194
2009-12-29,20725,653,662,24,1194
2010-01-05,20725,985,300,24,1194
2010-01-12,20725,969,311,24,1194
2010-01-19,20725,772,621,24,1194
2010-01-26,20725,21,1445,24,1194
2010-02-02,20725,208,1134,24,1194
2010-02-09,20725,169,1191,24,1194
2010-02-16,20725,227,1225,24,1194
2010-02-23,20725,257,1044,24,1194
2010-03-02,20725,19,1321,24,1194
2010-03-09,20725,0,1233,24,1194
2010-03-16,20725,169,1145,24,1194
2010-03-23,20725,367,876,24,1194
2010-03-30,20725,331,879,24,1194
2010-04-06,20725,434,873,24,1194
2010-04-13,20725,324,929,24,1194
2010-04-20,20725,0,1214,24,1194
2010-04-27,20725,324,910,24,1194
2010-05-04,20725,393,855,24,1194
2010-05-11,20725,24,1181,24,1194
2010-05-18,20725,214,1190,24,1194
2010-05-25,20725,24,1191,24,1194
2010-06-01,20725,454,855,24,1194
2010-06-08,20725,329,881,24,1194
2010-06-15,20725,0,1313,24,1194
2010-06-22,20725,124,1127,24,1194
2010-06-29,20725,0,1441,24,1194
2010-07-06,20725,325,1009,24,1194
2010-07-13,20725,274,1048,24,1194
2010-07-20,20725,33,1313,24,1194
2010-07-27,20725,80,1297,24,1194
2010-08-03,20725,0,1297,24,1194
2010-08-10,20725,30,1186,24,1194
2010-08-17,20725,0,1466,24,1194
2010-08-24,20725,0,1451,24,1194
2010-08-31,20725,415,862,24,1194
2010-09-07,20725,260,948,24,1194
2010-09-14,20725,549,646,24,1194
2010-09-21,20725,0,1386,24,1194
2010-09-28,20725,162,1304,24,1194
2010-10-05,20725,177,1024,24,1194
2010-10-12,20725,340,857,24,1194
2010-10-19,20725,190,1276,24,1194
2010-10-26,20725,338,992,24,1194
2010-11-02,20725,235,1061,24,1194
2010-11-09,20725,277,949,24,1194
2010-11-16,20725,0,1466,24,1194
2010-11-23,20725,300,1112,24,1194
2010-11-30,20725,265,1080,24,1194
2010-12-07,20725,302,1061,24,1194
2010-12-14,20725,504,884,24,1194
2010-12-21,20725,625,603,24,1194
2010-12-28,20725,917,300,24,1194
2011-01-04,20725,1197,0,24,1194
2011-01-11,20725,704,663,24,1194
2011-01-18,20725,102,1241,24,1194
2011-01-25,20725,0,1241,24,1194
2011-02-01,20725,349,988,24,1194
2011-02-08,20725,778,688,24,1194
2011-02-15,20725,502,964,24,1194
2011-02-22,20725,142,1299,24,1194
2011-03-01,20725,206,1260,24,1194
2011-03-08,20725,356,982,24,1194
2011-03-15,20725,386,1068,24,1194
2011-03-22,20725,490,733,24,1194
2011-03-29,20725,318,942,24,1194
2011-04-05,20725,0,1305,24,1194
2011-04-12,20725,88,1223,24,1194
2011-04-19,20725,117,1313,24,1194
2011-04-26,20725,510,956,24,1194
2011-05-03,20725,333,956,24,1194
2011-05-10,20725,213,1032,24,1194
2011-05-17,20725,0,1456,24,1194
2011-05-24,20725,0,1466,24,1194
2011-05-31,20725,314,1110,24,1194
2011-06-07,20725,771,695,24,1194
2011-06-14,20725,366,984,24,1194
2011-06-21,20725,160,1306,24,1194
2011-06-28,20725,0,1306,24,1194
2011-07-05,20725,388,1051,24,1194
2011-07-12,20725,367,1059,24,1194
2011-07-19,20725,208,1258,24,1194
2011-07-26,20725,0,1258,24,1194
2011-08-02,20725,0,1466,24,1194
2011-08-09,20725,0,1466,24,1194
2011-08-16,20725,292,931,24,1194
2011-08-23,20725,186,1280,24,1194
2011-08-30,20725,297,989,24,1194
2011-09-06,20725,233,1020,24,1194
2011-09-13,20725,257,1028,24,1194
2011-09-20,20725,17,1413,24,1194
2011-09-27,20725,262,1091,24,1194
2011-10-04,20725,257,1025,24,1194
2011-10-11,20725,208,996,24,1194
2011-10-18,20725,253,1213,24,1194
2011-10-25,20725,326,906,24,1194
2011-11-01,20725,315,918,24,1194
2011-11-08,20725,121,1284,24,1194
2011-11-15,20725,0,1249,24,1194
2011-11-22,20725,153,1266,24,1194
2011-11-29,20725,225,1192,24,1194
2011-12-06,20725,186,1145,24,1194
2009-12-01,20726,611,357,24,829
2009-12-08,20726,520,357,24,829
2009-12-15,20726,369,501,24,829
2009-12-22,20726,0,916,24,829
2009-12-29,20726,357,559,24,829
2010-01-05,20726,374,594,24,829
2010-01-12,20726,395,489,24,829
2010-01-19,20726,330,638,24,829
2010-01-26,20726,17,951,24,829
2010-02-02,20726,256,712,24,829
2010-02-09,20726,121,712,24,829
2010-02-16,20726,69,864,24,829
2010-02-23,20726,332,551,24,829
2010-03-02,20726,488,456,24,829
2010-03-09,20726,448,477,24,829
2010-03-16,20726,417,526,24,829
2010-03-23,20726,256,712,24,829
2010-03-30,20726,313,557,24,829
2010-04-06,20726,317,630,24,829
2010-04-13,20726,389,579,24,829
2010-04-20,20726,328,585,24,829
2010-04-27,20726,385,491,24,829
2010-05-04,20726,202,658,24,829
2010-05-11,20726,167,776,24,829
2010-05-18,20726,0,943,24,829
2010-05-25,20726,170,798,24,829
2010-06-01,20726,535,334,24,829
2010-06-08,20726,0,968,24,829
2010-06-15,20726,0,968,24,829
2010-06-22,20726,39,801,24,829
2010-06-29,20726,148,769,24,829
2010-07-06,20726,454,490,24,829
2010-07-13,20726,234,723,24,829
2010-07-20,20726,231,715,24,829
2010-07-27,20726,228,701,24,829
2010-08-03,20726,156,812,24,829
2010-08-10,20726,137,814,24,829
2010-08-17,20726,0,860,24,829
2010-08-24,20726,114,733,24,829
2010-08-31,20726,96,767,24,829
2010-09-07,20726,244,704,24,829
2010-09-14,20726,274,694,24,829
2010-09-21,20726,353,514,24,829
2010-09-28,20726,309,606,24,829
2010-10-05,20726,290,640,24,829
2010-10-12,20726,306,630,24,829
2010-10-19,20726,218,659,24,829
2010-10-26,20726,456,491,24,829
2010-11-02,20726,404,491,24,829
2010-11-09,20726,497,338,24,829
2010-11-16,20726,346,483,24,829
2010-11-23,20726,398,449,24,829
2010-11-30,20726,327,641,24,829
2010-12-07,20726,326,642,24,829
2010-12-14,20726,345,499,24,829
2010-12-21,20726,216,752,24,829
2010-12-28,20726,397,570,24,829
2011-01-04,20726,522,424,24,829
2011-01-11,20726,420,430,24,829
2011-01-18,20726,635,295,24,829
2011-01-25,20726,432,462,24,829
2011-02-01,20726,484,464,24,829
2011-02-08,20726,556,322,24,829
2011-02-15,20726,396,462,24,829
2011-02-22,20726,467,436,24,829
2011-03-01,20726,543,425,24,829
2011-03-08,20726,477,425,24,829
2011-03-15,20726,552,406,24,829
2011-03-22,20726,431,406,24,829
2011-03-29,20726,263,705,24,829
2011-04-05,20726,0,936,24,829
2011-04-12,20726,155,674,24,829
2011-04-19,20726,178,664,24,829
2011-04-26,20726,588,303,24,829
2011-05-03,20726,381,539,24,829
2011-05-10,20726,269,699,24,829
2011-05-17,20726,103,814,24,829
2011-05-24,20726,181,729,24,829
2011-05-31,20726,113,827,24,829
2011-06-07,20726,335,633,24,829
2011-06-14,20726,291,645,24,829
2011-06-21,20726,316,577,24,829
2011-06-28,20726,92,876,24,829
2011-07-05,20726,364,470,24,829
2011-07-12,20726,229,636,24,829
2011-07-19,20726,239,729,24,829
2011-07-26,20726,203,737,24,829
2011-08-02,20726,48,920,24,829
2011-08-09,20726,109,739,24,829
2011-08-16,20726,37,836,24,829
2011-08-23,20726,79,889,24,829
2011-08-30,20726,96,872,24,829
2011-09-06,20726,85,856,24,829
2011-09-13,20726,353,581,24,829
2011-09-20,20726,179,783,24,829
2011-09-27,20726,168,800,24,829
2011-10-04,20726,137,800,24,829
2011-10-11,20726,90,803,24,829
2011-10-18,20726,324,600,24,829
2011-10-25,20726,413,440,24,829
2011-11-01,20726,618,292,24,829
2011-11-08,20726,407,464,24,829
2011-11-15,20726,367,478,24,829
2011-11-22,20726,335,633,24,829
2011-11-29,20726,407,461,24,829
2011-12-06,20726,437,515,24,829
2009-12-01,20727,626,347,24,764
2009-12-08,20727,396,573,24,764
2009-12-15,20727,233,573,24,764
2009-12-22,20727,0,783,24,764
2009-12-29,20727,347,436,24,764
2010-01-05,20727,558,210,24,764
2010-01-12,20727,613,215,24,764
2010-01-19,20727,443,470,24,764
2010-01-26,20727,239,710,24,764
2010-02-02,20727,266,707,24,764
2010-02-09,20727,401,452,24,764
2010-02-16,20727,117,688,24,764
2010-02-23,20727,218,678,24,764
2010-03-02,20727,183,778,24,764
2010-03-09,20727,246,542,24,764
2010-03-16,20727,289,547,24,764
2010-03-23,20727,316,565,24,764
2010-03-30,20727,213,565,24,764
2010-04-06,20727,312,631,24,764
2010-04-13,20727,0,895,24,764
2010-04-20,20727,0,973,24,764
2010-04-27,20727,219,672,24,764
2010-05-04,20727,238,626,24,764
2010-05-11,20727,0,887,24,764
2010-05-18,20727,1,934,24,764
2010-05-25,20727,97,716,24,764
2010-06-01,20727,257,685,24,764
2010-06-08,20727,0,973,24,764
2010-06-15,20727,120,750,24,764
2010-06-22,20727,182,740,24,764
2010-06-29,20727,0,972,24,764
2010-07-06,20727,460,452,24,764
2010-07-13,20727,327,452,24,764
2010-07-20,20727,299,477,24,764
2010-07-27,20727,286,495,24,764
2010-08-03,20727,0,774,24,764
2010-08-10,20727,0,973,24,764
2010-08-17,20727,167,723,24,764
2010-08-24,20727,105,684,24,764
2010-08-31,20727,0,940,24,764
2010-09-07,20727,214,709,24,764
2010-09-14,20727,320,469,24,764
2010-09-21,20727,276,697,24,764
2010-09-28,20727,137,697,24,764
2010-10-05,20727,77,698,24,764
2010-10-12,20727,87,678,24,764
2010-10-19,20727,200,701,24,764
2010-10-26,20727,263,710,24,764
2010-11-02,20727,374,486,24,764
2010-11-09,20727,357,467,24,764
2010-11-16,20727,42,727,24,764
2010-11-23,20727,96,750,24,764
2010-11-30,20727,57,729,24,764
2010-12-07,20727,176,713,24,764
2010-12-14,20727,274,699,24,764
2010-12-21,20727,452,476,24,764
2010-12-28,20727,694,232,24,764
2011-01-04,20727,693,232,24,764
2011-01-11,20727,722,214,24,764
2011-01-18,20727,543,430,24,764
2011-01-25,20727,314,659,24,764
2011-02-01,20727,169,659,24,764
2011-02-08,20727,304,669,24,764
2011-02-15,20727,421,453,24,764
2011-02-22,20727,475,498,24,764
2011-03-01,20727,274,498,24,764
2011-03-08,20727,422,516,24,764
2011-03-15,20727,239,734,24,764
2011-03-22,20727,333,460,24,764
2011-03-29,20727,275,698,24,764
2011-04-05,20727,42,917,24,764
2011-04-12,20727,135,699,24,764
2011-04-19,20727,278,664,24,764
2011-04-26,20727,591,220,24,764
2011-05-03,20727,453,443,24,764
2011-05-10,20727,237,736,24,764
2011-05-17,20727,0,964,24,764
2011-05-24,20727,127,741,24,764
2011-05-31,20727,336,458,24,764
2011-06-07,20727,305,514,24,764
2011-06-14,20727,405,509,24,764
2011-06-21,20727,0,952,24,764
2011-06-28,20727,216,666,24,764
2011-07-05,20727,153,770,24,764
2011-07-12,20727,122,759,24,764
2011-07-19,20727,57,773,24,764
2011-07-26,20727,0,773,24,764
2011-08-02,20727,160,688,24,764
2011-08-09,20727,0,892,24,764
2011-08-16,20727,0,973,24,764
2011-08-23,20727,14,959,24,764
2011-08-30,20727,341,543,24,764
2011-09-06,20727,390,443,24,764
2011-09-13,20727,122,663,24,764
2011-09-20,20727,0,959,24,764
2011-09-27,20727,155,744,24,764
2011-10-04,20727,118,751,24,764
2011-10-11,20727,135,745,24,764
2011-10-18,20727,105,674,24,764
2011-10-25,20727,215,671,24,764
2011-11-01,20727,294,672,24,764
2011-11-08,20727,364,447,24,764
2011-11-15,20727,222,751,24,764
2011-11-22,20727,0,973,24,764
2011-11-29,20727,16,750,24,764
2011-12-06,20727,107,759,24,764
2009-12-01,20728,436,284,24,623
2009-12-08,20728,309,386,24,623
2009-12-15,20728,216,502,24,623
2009-12-22,20728,20,698,24,623
2009-12-29,20728,386,312,24,623
2010-01-05,20728,378,312,24,623
2010-01-12,20728,5,636,24,623
2010-01-19,20728,157,558,24,623
2010-01-26,20728,0,720,24,623
2010-02-02,20728,386,280,24,623
2010-02-09,20728,54,600,24,623
2010-02-16,20728,229,420,24,623
2010-02-23,20728,0,720,24,623
2010-03-02,20728,70,621,24,623
2010-03-09,20728,133,587,24,623
2010-03-16,20728,51,669,24,623
2010-03-23,20728,125,595,24,623
2010-03-30,20728,120,570,24,623
2010-04-06,20728,151,569,24,623
2010-04-13,20728,162,558,24,623
2010-04-20,20728,106,540,24,623
